"hfpxzc href","xxVWCe","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","W4Efsd 7","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","ah5Ghc","Jn12ke src"
"https://www.google.com/maps/place/SMG+9+STATES+Hospital/data=!4m7!3m6!1s0x396db5292be163ad:0x56951215ce2f3131!8m2!3d26.8939176!4d75.7337661!16s%2Fg%2F11kpk48yh1!19sChIJrWPhKym1bTkRMTEvzhUSlVY?authuser=0&hl=en&rclk=1","SMG 9 STATES Hospital","5.0","(450)","Hospital","·","","·","SMG 9 STATES Hospital, 138, Heeranagar _ A Delhi Bypass service road, 200 feet HEERAPURA Circle nr Dhawas underpass vaishalinagar","Open 24 hours","","","","https://www.smg9stateshospital.com/","","Website","","Directions","""The","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Dr.+Saini%27s+Multispecialty+Clinic/data=!4m7!3m6!1s0x396db5a533e2af35:0x5410aa9a255fa70d!8m2!3d26.9017967!4d75.7423018!16s%2Fg%2F11vy9k46yd!19sChIJNa_iM6W1bTkRDadfJZqqEFQ?authuser=0&hl=en&rclk=1","Dr. Saini's Multispecialty Clinic","5.0","(21)","Obstetrician-gynecologist","·","","Ground Floor - 148, S & S tower, near Akshardham Temple","·","Closed","· Opens 9 am","","094629 74346","","","Directions","","","On-site services",""
"https://www.google.com/maps/place/%E2%80%98SUSHRUT%E2%80%99,+Surgery+and+Gynaecology+Clinic,+Dr+Yogendra+Dadhich/data=!4m7!3m6!1s0x396db469f227112d:0xf06828849fa5efb7!8m2!3d26.9018189!4d75.7512628!16s%2Fg%2F11d_1m4by9!19sChIJLREn8mm0bTkRt--ln4QoaPA?authuser=0&hl=en&rclk=1","‘SUSHRUT’, Surgery and Gynaecology Clinic, Dr Yogendra Dadhich","5.0","(19)","Obstetrician-gynecologist","·","","·","Prince Road Sushrut’ 666, Vidhyut Nagar A near Hotel Sarovar Portico, Prince Road, Ajmer Rd","Closed","· Opens 5 pm","·","095099 12695","","","Directions","","","""Very understanding and caring doctor.""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Asopa+Hospital/data=!4m7!3m6!1s0x396db494c08ae05d:0xc286b96c1d3f5efe!8m2!3d26.8914658!4d75.741445!16s%2Fg%2F11b76tbh4x!19sChIJXeCKwJS0bTkR_l4_HWy5hsI?authuser=0&hl=en&rclk=1","Asopa Hospital","4.6","(784)","Obstetrician-gynecologist","·","","·","93 B, Ajmer Rd","Open 24 hours","","·","0141 224 6161","","","Directions","","","On-site services",""
"https://www.google.com/maps/place/Rohit+Hospital/data=!4m7!3m6!1s0x396db49268eedbe3:0x5000ac792e6633c!8m2!3d26.8944994!4d75.7474769!16s%2Fg%2F1hm3tyqxl!19sChIJ49vuaJK0bTkRPGPmkscKAAU?authuser=0&hl=en&rclk=1","Rohit Hospital","4.8","(851)","Hospital","·","","·","K.T.R.- Near DCM, Ajmer Rd, Mahatma Gandhi Nagar, 3 & 4, Ajmer Rd","Open","· Closes 11:30 pm","·","0141 235 4243","https://rohithospital.com/","","Website","","Directions","On-site services",""
"https://www.google.com/maps/place/Vaishali+Hospital+%26+Surgical+Research+Center/data=!4m7!3m6!1s0x396db49dfa206699:0x48f2c675f7cf3add!8m2!3d26.9114321!4d75.7301723!16s%2Fg%2F1tmg4yv1!19sChIJmWYg-p20bTkR3TrP93XG8kg?authuser=0&hl=en&rclk=1","Vaishali Hospital & Surgical Research Center","4.1","(244)","Hospital","·","","·","69, Nand vihar, Main, Amrapali Marg","Open 24 hours","","·","087697 60077","http://www.vaishalihospital.com/","","Website","","Directions","""Great","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Dr.+Anima+Sharma/data=!4m7!3m6!1s0x396db5d91d09d5bb:0x4ac40e7212562429!8m2!3d26.90343!4d75.7292445!16s%2Fg%2F11pfcgmzfg!19sChIJu9UJHdm1bTkRKSRWEnIOxEo?authuser=0&hl=en&rclk=1","Dr. Anima Sharma","4.9","(73)","Doctor","·","","Shalby Multi-Specialty Hospital, Ajmer Expressway 200 Feet Bypass Road, near Gandhi Path","·","Closed","· Opens 10 am","","097991 80555","http://dranimasharma.com/","","Website","","Directions","""She explains very well about health and treatment.""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/PHOENIX+POLYCLINIC+AND+DIAGNOSTIC+CENTER/data=!4m7!3m6!1s0x396db4a26bc432c1:0xd69a338f2e518e0d!8m2!3d26.9051711!4d75.7359341!16s%2Fg%2F11gfjvz5l4!19sChIJwTLEa6K0bTkRDY5RLo8zmtY?authuser=0&hl=en&rclk=1","PHOENIX POLYCLINIC AND DIAGNOSTIC CENTER","4.7","(12)","Medical Center","·","","PHOENIX POLYCLINIC & DIAGNOSTIC CENTER, 1/54, Roshan Marg","·","Closed","· Opens 8 am","","0141 400 2256","","","Directions","","","",""
"https://www.google.com/maps/place/Dr.+Vaibhav+Agnihotri/data=!4m7!3m6!1s0x396db5165240e5e1:0xad2ecde5430bed14!8m2!3d26.9029968!4d75.7322594!16s%2Fg%2F11rct2hkzk!19sChIJ4eVAUha1bTkRFO0LQ-XNLq0?authuser=0&hl=en&rclk=1","Dr. Vaibhav Agnihotri","4.9","(341)","Child health care center","·","","257, Saraswati Marg, near Chitrakoot Stadium","·","Closed","· Opens 9 am","","081975 61760","https://dragnilifecare.in/","","Website","","Directions","""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Dr.+Lokendra+Tyagi+-Eye+Specialist+Doctor+%7CBest+Hospital+%26+Clinic+in+Vaishali+Nagar+%26+Nearby+%7CRGHS+Facility+Available/data=!4m7!3m6!1s0x396db5574ef3bfad:0x59bee9635bc9c377!8m2!3d26.9107274!4d75.7359878!16s%2Fg%2F11h05bnkv4!19sChIJrb_zTle1bTkRd8PJW2Ppvlk?authuser=0&hl=en&rclk=1","Dr. Lokendra Tyagi -Eye Specialist Doctor |Best Hospital & Clinic in Vaishali Nagar & Nearby |RGHS Facility Available","4.3","(136)","Eye care center","·","","·","AA-31, Amrapali Marg","Closed","· Opens 9 am","·","080584 58065","https://www.drlokendratyagi.com/","","Website","","Directions","On-site services",""
"https://www.google.com/maps/place/Dr.+Sarju+Asalia/data=!4m7!3m6!1s0x396db485ac3585f1:0xf9f945d4ef99f07f!8m2!3d26.9054393!4d75.7522914!16s%2Fg%2F11g6xtxxtv!19sChIJ8YU1rIW0bTkRf_CZ79RF-fk?authuser=0&hl=en&rclk=1","Dr. Sarju Asalia","5.0","(2)","Obstetrician-gynecologist","·","","B-9, Nityanand Nagar, Gandhi Path, Lane 1, Near Vijay Dwar","·","Closed","· Opens 9 am","","098291 24086","","","Directions","","","""Best Gynecologist 👌""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Shri+Nidaan+Hospital/data=!4m7!3m6!1s0x396db4858aa13067:0xc3fa51772a2fff56!8m2!3d26.8973359!4d75.7515306!16s%2Fg%2F1tk4pkgb!19sChIJZzChioW0bTkRVv8vKndR-sM?authuser=0&hl=en&rclk=1","Shri Nidaan Hospital","4.2","(106)","Private hospital","·","","·","Block A, 27, प्रिंस मार्ग","Open 24 hours","","·","0141 235 1770","","","Directions","","","""The doctors are experienced and the nursing staff is attentive.""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Best+Multispeciality+Hospital+in+jaipur/data=!4m7!3m6!1s0x396dcb9b23a6d3db:0xf2bbca634546c6f7!8m2!3d26.9128261!4d75.7528458!16s%2Fg%2F11rhxm5dlc!19sChIJ29OmI5vLbTkR98ZGRWPKu_I?authuser=0&hl=en&rclk=1","Best Multispeciality Hospital in jaipur","3.7","(3)","Obstetrician-gynecologist","·","","·","326, 327, Queens Rd, opposite Jharkhand Mahadev temple","Open 24 hours","","·","080 6510 5084","https://www.pristyncare.com/jaipur/c/proctology/?utm_source=gmb&utm_medium=organic&utm_campaign=5067920520491561282&utm_term=Hospital&utm_content=websitelink","","Website","","Directions","On-site services",""
"https://www.google.com/maps/place/Jaipur+Medical+Directory/data=!4m7!3m6!1s0x396db54f580af30b:0xc2b67728a9252116!8m2!3d26.9048301!4d75.7234673!16s%2Fg%2F11ppm9r6rg!19sChIJC_MKWE-1bTkRFiElqSh3tsI?authuser=0&hl=en&rclk=1","Jaipur Medical Directory","5.0","(1)","Medical group","·","","·","15 Bhairav Nagar, Gas Godown road, Gandhi Path W","Open 24 hours","","·","094625 50946","https://www.jaipurmedicaldirectory.com/","","Website","","Directions","""Good portal to find doctors in rajasthan 👍👍👍👍""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Dr.+Vibha+Chaturvedi+Sharma/data=!4m7!3m6!1s0x396db5bacece9193:0xb58cebfd048d35cd!8m2!3d26.886286!4d75.7537574!16s%2Fg%2F11ys_bbtxt!19sChIJk5HOzrq1bTkRzTWNBP3rjLU?authuser=0&hl=en&rclk=1","Dr. Vibha Chaturvedi Sharma","5.0","(5)","Obstetrician-gynecologist","·","","VS Medihub, 28","","Closed","· Opens 4 pm","","","https://drvibhasharma.com/","","Website","","Directions","On-site services not available",""
"https://www.google.com/maps/place/Dr+Sunita+Bhaskar/data=!4m7!3m6!1s0x396db3cf3df87a63:0x7f6c5444479dfc65!8m2!3d26.9165501!4d75.7470469!16s%2Fg%2F11fmlf2zjr!19sChIJY3r4Pc-zbTkRZfydR0RUbH8?authuser=0&hl=en&rclk=1","Dr Sunita Bhaskar","3.7","(15)","Obstetrician-gynecologist","·","","WP8W+JRF Unique Sangeeta Memorial Hospital, Valmiki Marg","","","","","","","","Directions","","","",""
"https://www.google.com/maps/place/Dr+Mamta+Gupta/data=!4m7!3m6!1s0x396db3c19dc52a4f:0xbebd7eeb32a64b74!8m2!3d26.934671!4d75.7928598!16s%2Fg%2F11rcmtkfnj!19sChIJTyrFncGzbTkRdEumMut-vb4?authuser=0&hl=en&rclk=1","Dr Mamta Gupta","4.9","(67)","Obstetrician-gynecologist","·","","·","K K TOWER, Opposite doodh mandi, Bani Park, main road, near Space cinema","Closed","· Opens 5:30 pm","·","098296 71603","https://srishtifertility.com/contact-us/","","Website","","Directions","On-site services",""
"https://www.google.com/maps/place/Dr.+Vibha+Chaturvedi+Sharma/data=!4m7!3m6!1s0x396db5e173610455:0xb0731758b2f9d554!8m2!3d26.9047009!4d75.8142123!16s%2Fg%2F1hm4l1j5c!19sChIJVQRhc-G1bTkRVNX5slgXc7A?authuser=0&hl=en&rclk=1","Dr. Vibha Chaturvedi Sharma","4.8","(1,383)","Obstetrician-gynecologist","·","","·","NO 1, SURYA HOSPITALS C -8 SURYA HOSPITALS B-7, Sawai Ram Singh Rd, opposite SMS HOSPITAL GATE","Closed","· Opens 10 am","·","078499 09109","https://drvibhasharma.com/","","Website","","Directions","On-site services",""
"https://www.google.com/maps/place/Dr.+Ramesh+Beniwal/data=!4m7!3m6!1s0x396db3004ea01db7:0xa40164403054b569!8m2!3d26.9194392!4d75.7388378!16s%2Fg%2F11w3xvnq15!19sChIJtx2gTgCzbTkRabVUMEBkAaQ?authuser=0&hl=en&rclk=1","Dr. Ramesh Beniwal","","","Gynecologist","·","","18","","","","","","","","Directions","","","",""
"https://www.google.com/maps/place/J+N+Mishra+Hospital/data=!4m7!3m6!1s0x396db156855db43f:0x99d96e7ad9b19f8f!8m2!3d26.919373!4d75.743139!16s%2Fg%2F1tnmq3fk!19sChIJP7RdhVaxbTkRj5-x2Xpu2Zk?authuser=0&hl=en&rclk=1","J N Mishra Hospital","4.6","(34)","Hospital","·","","·","B-52, Gautam Marg, near Vaishali Circle","Open 24 hours","","·","0141 235 7763","","","Directions","","","""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Adinath+ENT+Hospital/data=!4m7!3m6!1s0x396db398b6eafb6b:0x3bc98226bf370b6d!8m2!3d26.9194958!4d75.7485909!16s%2Fg%2F11mmhw0961!19sChIJa_vqtpizbTkRbQs3vyaCyTs?authuser=0&hl=en&rclk=1","Adinath ENT Hospital","4.5","(441)","General hospital","·","","·","188, Vashisht Marg","Closed","· Opens 10 am","·","096670 78399","http://www.adinathhospitaljaipur.com/","","Website","","Directions","""They were friendly and provided quick treatment.""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Medisky+Hospital/data=!4m7!3m6!1s0x396db3162b6987e7:0x1044016cbf1909ae!8m2!3d26.9164572!4d75.7469945!16s%2Fg%2F11xgwvb__x!19sChIJ54dpKxazbTkRrgkZv2wBRBA?authuser=0&hl=en&rclk=1","Medisky Hospital","4.7","(322)","Hospital","·","","·","Gom's Defence, Avenue 6 Lane, Valmiki Marg","Open 24 hours","","·","082904 84147","http://www.mediskyhospital.in/","","Website","","Directions","""Excellent service, skilled treatment and a truly caring team.""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/R+N+Multispeciality+hospital/data=!4m7!3m6!1s0x396db5509560e757:0xf39ab10b9bb91cff!8m2!3d26.8848005!4d75.7522776!16s%2Fg%2F11h2fr26ms!19sChIJV-dglVC1bTkR_xy5mwuxmvM?authuser=0&hl=en&rclk=1","R N Multispeciality hospital","4.9","(1,288)","Doctor","·","","·","109, Kings Rd","Open 24 hours","","·","0141 239 0320","http://rnmh.in/","","Website","","Directions","""... Chitra is an exceptionally kind, skilled, and dedicated gynecologist.""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Mamta+Khunteta/data=!4m7!3m6!1s0x396c1c5f95555555:0x9b179f609e13f6f7!8m2!3d26.895961!4d75.7482331!16s%2Fg%2F1tqtw8ss!19sChIJVVVVlV8cbDkR9_YTnmCfF5s?authuser=0&hl=en&rclk=1","Mamta Khunteta","4.5","(2)","Obstetrician-gynecologist","·","","35, Ajmer Rd","","","","","0141 235 7223","","","Directions","","","",""
"https://www.google.com/maps/place/-Best+gynecologist+in+Nirman+nagar+Dr+Manju+Gupta,+Ayush+Hospital,+Nirman+nagar+,+Jaipur/data=!4m7!3m6!1s0x396db4f41f19f363:0x7e21930a815b56ad!8m2!3d26.8859999!4d75.7526876!16s%2Fg%2F11bxdw2gdj!19sChIJY_MZH_S0bTkRrVZbgQqTIX4?authuser=0&hl=en&rclk=1","-Best gynecologist in Nirman nagar Dr Manju Gupta, Ayush Hospital, Nirman nagar , Jaipur","3.9","(67)","Gynecologist","·","","·","34, Shiv Shakti Nagar, 332","Open 24 hours","","·","0141 403 3146","https://drmanjugupta.com/","","Website","","Directions","On-site services",""
"https://www.google.com/maps/place/Vivan+Hospital/data=!4m7!3m6!1s0x396db484721a37db:0x8481aed7a1fa17d0!8m2!3d26.910988!4d75.752674!16s%2Fg%2F11b5qwrj01!19sChIJ2zcacoS0bTkR0Bf6odeugYQ?authuser=0&hl=en&rclk=1","Vivan Hospital","4.4","(353)","Sexologist","·","","·","10, Queens Rd","Closed","· Opens 11 am","·","091663 00200","https://www.vivanhospital.com/","","Website","","Directions","""The","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Dr.+Rishika+Saini+%7C+Obstetrics+and+Gynaecology/data=!4m7!3m6!1s0x396db5e40ad261ad:0x725b1af6151a977f!8m2!3d26.9018!4d75.7422989!16s%2Fg%2F11w21zk_dh!19sChIJrWHSCuS1bTkRf5caFfYaW3I?authuser=0&hl=en&rclk=1","Dr. Rishika Saini | Obstetrics and Gynaecology","5.0","(1)","Women's health clinic","·","","Near, Dr. Saini's Multi-Speciality Clinic, Akshardham Mandir Rd","·","","","","094629 74346","","","Directions","","","""Grt experience""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/Joshi+Usha/data=!4m7!3m6!1s0x396db35e6fffffff:0xd62d0d4f5a895a58!8m2!3d26.9196108!4d75.7350056!16s%2Fg%2F11c1ssvbl8!19sChIJ____b16zbTkRWFqJWk8NLdY?authuser=0&hl=en&rclk=1","Joshi Usha","3.0","(4)","Obstetrician-gynecologist","·","","263, Sirsi Road, Behind Ratan Bagh Marriage Garden, Paschim Vihar","·","","","","0141 235 2318","","","Directions","","","",""
"https://www.google.com/maps/place/Dr.+Brinderjeet+Kaur/data=!4m7!3m6!1s0x396db5f614477867:0x3d408969db182339!8m2!3d26.9097526!4d75.7530291!16s%2Fg%2F11mpd397b3!19sChIJZ3hHFPa1bTkROSMY22mJQD0?authuser=0&hl=en&rclk=1","Dr. Brinderjeet Kaur","4.4","(5)","Obstetrician-gynecologist","·","","Green Park, 61, K-5 Scheme, Queens Rd","","","","","","https://drbrinderjeetkaur.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu","","Website","","Directions","""Unsatisfactory services""","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.com/maps/place/dr+lavina+sharma/data=!4m7!3m6!1s0x396db35e3c519d8f:0x35492150da4a4e07!8m2!3d26.9243367!4d75.7409608!16s%2Fg%2F11rkl772gx!19sChIJj51RPF6zbTkRB05K2lAhSTU?authuser=0&hl=en&rclk=1","dr lavina sharma","","","Gynecologist","·","","WPFR+P9P, Vaishali Marg","","","","","","","","Directions","","","",""
"","","","","","","","","","","","","","","","","","","",""
