Business Name,Phone,Website,Maps Link,Rating,Review Count,Category,Address,Business Age,Opening Hours,Latest Review,Status,Priority,Follow-up Date
MonaArts Studio,098281 52596,,https://www.google.com/maps/place/MonaArts+Studio/data=!4m7!3m6!1s0x396db33ff888a0df:0x306f5d79d4ad1635!8m2!3d26.9394851!4d75.7369237!16s%2Fg%2F11b7qdwm10!19sChIJ36CI-D-zbTkRNRat1HldbzA?authuser=0&hl=en&rclk=1,4.9,246,Photography studio,Open,,· Closes 8:30 pm,,Not Called,None,
"Dhirawat Paradise, Dhiravat Paradise",099294 85381,,"https://www.google.com/maps/place/Dhirawat+Paradise,+Dhiravat+Paradise/data=!4m7!3m6!1s0x396db3916f9708d9:0x172c9fe8d8946d1d!8m2!3d26.9716998!4d75.7401612!16s%2Fg%2F11dfh57vvl!19sChIJ2QiXb5GzbTkRHW2U2OifLBc?authuser=0&hl=en&rclk=1",4.0,142,Wedding venue,Open,,· Closes 6 pm,,Not Called,None,
Shanti Marriage Garden,099503 24588,,https://www.google.com/maps/place/Shanti+Marriage+Garden/data=!4m7!3m6!1s0x396db33c2a2b7c43:0x53f82b461fcd4d79!8m2!3d26.9415953!4d75.733867!16s%2Fg%2F11clsrnvp_!19sChIJQ3wrKjyzbTkReU3NH0Yr-FM?authuser=0&hl=en&rclk=1,4.2,941,Wedding venue,,,,,Not Called,None,
Chandoliya Marriage garden,083849 61013,,https://www.google.com/maps/place/Chandoliya+Marriage+garden/data=!4m7!3m6!1s0x396db351ebbb3f9f:0x66631822de22cd65!8m2!3d26.9379618!4d75.7376414!16s%2Fg%2F11hdwymdr8!19sChIJnz-761GzbTkRZc0i3iIYY2Y?authuser=0&hl=en&rclk=1,4.0,127,Event venue,Open,,· Closes 8 pm,,Not Called,None,
Bhavya Tent and Events,090240 79276,,https://www.google.com/maps/place/Bhavya+Tent+and+Events/data=!4m7!3m6!1s0x396db3001d73b7d9:0xd91ced5375b7b12!8m2!3d26.9420663!4d75.7193549!16s%2Fg%2F11x954rmw_!19sChIJ2bdzHQCzbTkREntbN9XOkQ0?authuser=0&hl=en&rclk=1,5.0,3,Event management company,Open,,· Closes 8 pm,,Not Called,None,
Shri Ram Marriage Garden,099836 91546,,https://www.google.com/maps/place/Shri+Ram+Marriage+Garden/data=!4m7!3m6!1s0x396db3552ce74595:0xaca567d21af9b634!8m2!3d26.9609869!4d75.7275729!16s%2Fg%2F11dzt5v0v3!19sChIJlUXnLFWzbTkRNLb5GtJnpaw?authuser=0&hl=en&rclk=1,4.1,322,Event venue,Open,,· Closes 8 pm,,Not Called,None,
Global Craft Events,,https://www.globalcraftevents.com/,https://www.google.com/maps/place/Global+Craft+Events/data=!4m7!3m6!1s0x4ad22d14a96d924d:0xf4df2be8d78f035c!8m2!3d26.8852108!4d75.7905578!16s%2Fg%2F11lv7j55n5!19sChIJTZJtqRQt0koRXAOP1-gr3_Q?authuser=0&hl=en&rclk=1,5.0,2,Wedding planner,,,Open,,Not Called,None,
Sarover Marriage Garden,,,https://www.google.com/maps/place/Sarover+Marriage+Garden/data=!4m7!3m6!1s0x396db36d5cf1d197:0x835e95596d6b9f5f!8m2!3d26.9349148!4d75.7482148!16s%2Fg%2F1pp2vg8s1!19sChIJl9HxXG2zbTkRX59rbVmVXoM?authuser=0&hl=en&rclk=1,4.2,461,Wedding venue,,,,,Not Called,None,
Bharat Tent Manufacturers,081048 41784,http://www.bharattentmanu.com/,https://www.google.com/maps/place/Bharat+Tent+Manufacturers/data=!4m7!3m6!1s0x396db334a5a1b9ad:0xa01ed071a30d61c!8m2!3d26.9449834!4d75.7487449!16s%2Fg%2F11b7q1k8k3!19sChIJrbmhpTSzbTkRHNYwGgftAQo?authuser=0&hl=en&rclk=1,4.7,109,Tent House Supplier,·,,Open,,Not Called,None,
REX AUDIOS ( Event organiser) specialist in live sound artist and musician cordinator..,076270 18658,http://www.musicboomrecords.com/,https://www.google.com/maps/place/REX+AUDIOS+%28+Event+organiser%29+specialist+in+live+sound+artist+and+musician+cordinator../data=!4m7!3m6!1s0x396db3846fc34353:0xa551cfe2b485c809!8m2!3d26.9405923!4d75.7433266!16s%2Fg%2F11vcl33n52!19sChIJU0PDb4SzbTkRCciFtOLPUaU?authuser=0&hl=en&rclk=1,5.0,12,Event planner,·,,Open,,Not Called,None,
jaipur pictures studio,077909 00979,,https://www.google.com/maps/place/jaipur+pictures+studio/data=!4m7!3m6!1s0x396db35629ba6ffd:0xa2315f58a745ff58!8m2!3d26.962708!4d75.7248863!16s%2Fg%2F11y46x3ljp!19sChIJ_W-6KVazbTkRWP9Fp1hfMaI?authuser=0&hl=en&rclk=1,5.0,30,Event management company,Open 24 hours,,,,Not Called,None,
WEDDINGS ACROSS,098281 18300,http://weddingsacross.com/,https://www.google.com/maps/place/WEDDINGS+ACROSS/data=!4m7!3m6!1s0x396db401dd6bcb55:0xb6816d5f97907c65!8m2!3d26.8950357!4d75.8209939!16s%2Fg%2F11c31v212m!19sChIJVctr3QG0bTkRZXyQl19tgbY?authuser=0&hl=en&rclk=1,4.4,14,Wedding planner,·,,Open,,Not Called,None,
Shree Govindam Caterers - Best Catering Service in Jaipur Since 1996*,078771 71690,,https://www.google.com/maps/place/Shree+Govindam+Caterers+-+Best+Catering+Service+in+Jaipur+Since+1996*/data=!4m7!3m6!1s0x396db3208270ac5f:0x46466e6681e386a5!8m2!3d26.9388512!4d75.7543876!16s%2Fg%2F11jlzfcnpr!19sChIJX6xwgiCzbTkRpYbjgWZuRkY?authuser=0&hl=en&rclk=1,4.9,25,Catering food and drink supplier,Open,,· Closes 9 pm,,Not Called,None,
HCG - House of Cakes and Gifts/ Cake Delivery / Birthday Cake shop near me / Designer Birthday Cake /Online Cake Order,082397 88681,,https://www.google.com/maps/place/HCG+-+House+of+Cakes+and+Gifts%2F+Cake+Delivery+%2F+Birthday+Cake+shop+near+me+%2F+Designer+Birthday+Cake+%2FOnline+Cake+Order/data=!4m7!3m6!1s0x396db36058ac8479:0x25abaad0ae4e8c42!8m2!3d26.9684076!4d75.7279603!16s%2Fg%2F11jjpg2vym!19sChIJeYSsWGCzbTkRQoxOrtCqqyU?authuser=0&hl=en&rclk=1,5.0,86,Event planner,Open 24 hours,,,,Not Called,None,
AV Events,099291 51392,https://www.instagram.com/av_event_jaipur?igsh=MTJ2bDA4YXo5OXFodA==,https://www.google.com/maps/place/AV+Events/data=!4m7!3m6!1s0x396db4920b1413a5:0xa61d56b31e3339aa!8m2!3d26.8975727!4d75.7425775!16s%2Fg%2F11v5_4x73_!19sChIJpRMUC5K0bTkRqjkzHrNWHaY?authuser=0&hl=en&rclk=1,5.0,5,Event management company,·,,Open,,Not Called,None,
Jaipur Party Decor,,https://www.instagram.com/jaipur_party_decor/,https://www.google.com/maps/place/Jaipur+Party+Decor/data=!4m7!3m6!1s0x396db39ffea71545:0xad7057fb55dc1f6f!8m2!3d26.9456137!4d75.7332674!16s%2Fg%2F11w_lfb6l6!19sChIJRRWn_p-zbTkRbx_cVftXcK0?authuser=0&hl=en&rclk=1,5.0,2,Event planner,,,,,Not Called,None,
Mg events,,,https://www.google.com/maps/place/Mg+events/data=!4m7!3m6!1s0x396db3a6bcac69eb:0x5714c41574ed8766!8m2!3d26.9443465!4d75.7437486!16s%2Fg%2F11tcf9ldbw!19sChIJ62msvKazbTkRZoftdBXEFFc?authuser=0&hl=en&rclk=1,4.9,9,Event management company,,,,,Not Called,None,
Eleventh Street Production House Pvt. Ltd.,088905 59649,,https://www.google.com/maps/place/Eleventh+Street+Production+House+Pvt.+Ltd./data=!4m7!3m6!1s0x396db33ce3ea77ab:0xd83fe4fc877d7292!8m2!3d26.9445603!4d75.7436296!16s%2Fg%2F11rxyk7fnd!19sChIJq3fq4zyzbTkRknJ9h_zkP9g?authuser=0&hl=en&rclk=1,4.5,4,Event planner,Open,,· Closes 5 pm,,Not Called,None,
Vivah Milan Wedding Planner,,,https://www.google.com/maps/place/Vivah+Milan+Wedding+Planner/data=!4m7!3m6!1s0x396db5022d83688d:0x431d9ad10e6bcace!8m2!3d26.8574467!4d75.7531495!16s%2Fg%2F11fl40p53r!19sChIJjWiDLQK1bTkRzsprDtGaHUM?authuser=0&hl=en&rclk=1,4.2,5,Wedding planner,Open 24 hours,,,,Not Called,None,
Prem Kunj Event Garden,093145 05803,,https://www.google.com/maps/place/Prem+Kunj+Event+Garden/data=!4m7!3m6!1s0x396db24cc4451d75:0x678b818a8e4f8d89!8m2!3d26.9642735!4d75.77619!16s%2Fg%2F11c2k7qppy!19sChIJdR1FxEyybTkRiY1PjoqBi2c?authuser=0&hl=en&rclk=1,4.1,339,Event venue,Open 24 hours,,,,Not Called,None,
Balloon decoration Jaipur,095719 69627,https://www.instagram.com/balloon_decoration_jaipur1?igsh=MTdndTJvMTZ6ZGg3ag==,https://www.google.com/maps/place/Balloon+decoration+Jaipur/data=!4m7!3m6!1s0x396db5914efa3fb5:0xd50a6c0fc06ea16f!8m2!3d26.8509173!4d75.7654868!16s%2Fg%2F11xvsgwy4f!19sChIJtT_6TpG1bTkRb6FuwA9sCtU?authuser=0&hl=en&rclk=1,4.9,83,Event planner,,,Open 24 hours,,Not Called,None,
Rhythm Sound & Events,,,https://www.google.com/maps/place/Rhythm+Sound+%26+Events/data=!4m7!3m6!1s0x396db3a365198c73:0x6edf63cdb97ca843!8m2!3d26.9371636!4d75.7375338!16s%2Fg%2F11h78zp5mb!19sChIJc4wZZaOzbTkRQ6h8uc1j324?authuser=0&hl=en&rclk=1,4.0,3,Event planner,Open,,· Closes 10 pm,,Not Called,None,
Abhi events,,,https://www.google.com/maps/place/Abhi+events/data=!4m7!3m6!1s0x396db38f0de3e391:0x8e7927cd6f7bc523!8m2!3d26.9545943!4d75.7455944!16s%2Fg%2F11z61txlln!19sChIJkePjDY-zbTkRI8V7b80neY4?authuser=0&hl=en&rclk=1,,,Wedding planner,Open,,· Closes 11 pm,,Not Called,None,
Shubharaambh event,063769 81207,,https://www.google.com/maps/place/Shubharaambh+event/data=!4m7!3m6!1s0x396db34eddf83ea9:0x4d8060ad7133a4a3!8m2!3d26.9545943!4d75.7455944!16s%2Fg%2F11yvrx12fj!19sChIJqT743U6zbTkRo6Qzca1ggE0?authuser=0&hl=en&rclk=1,,,Event planner,Open 24 hours,,,,Not Called,None,
HONEY EVENTS,096806 66606,,https://www.google.com/maps/place/HONEY+EVENTS/data=!4m7!3m6!1s0x396db7621756febf:0x7e8e06d1af05b727!8m2!3d26.8917617!4d75.8339222!16s%2Fg%2F11h77w_k95!19sChIJv_5WF2K3bTkRJ7cFr9EGjn4?authuser=0&hl=en&rclk=1,3.9,170,Wedding planner,,,,,Not Called,None,
Saini Marriage Garden,095092 65663,,https://www.google.com/maps/place/Saini+Marriage+Garden/data=!4m7!3m6!1s0x396db3149d172e4d:0x7377f02cbcb6ddc8!8m2!3d26.9385508!4d75.7431883!16s%2Fg%2F11c2l1sqr6!19sChIJTS4XnRSzbTkRyN22vCzwd3M?authuser=0&hl=en&rclk=1,3.8,181,Banquet hall,Open 24 hours,,,,Not Called,None,
"The White Orchard Best Farm House on Kalwar Road Jaipur | Wedding Venue | Birthday party, Bachelor party, Anniversary party",,,"https://www.google.com/maps/place/The+White+Orchard+Best+Farm+House+on+Kalwar+Road+Jaipur+%7C+Wedding+Venue+%7C+Birthday+party,+Bachelor+party,+Anniversary+party/data=!4m7!3m6!1s0x396db34d8cafae1b:0xb12e7a2d099c0663!8m2!3d26.9418869!4d75.7306841!16s%2Fg%2F11khjzh7j_!19sChIJG66vjE2zbTkRYwacCS16LrE?authuser=0&hl=en&rclk=1",4.5,58,Farmstay,,,,,Not Called,None,
Ganga Event Services,,,https://www.google.com/maps/place/Ganga+Event+Services/data=!4m7!3m6!1s0x396db2d9820b10c9:0x80705f433515ea69!8m2!3d26.9618404!4d75.7279991!16s%2Fg%2F11bxd83vl5!19sChIJyRALgtmybTkRaeoVNUNfcIA?authuser=0&hl=en&rclk=1,4.2,624,Wedding venue,Open 24 hours,,,,Not Called,None,
Nice Food Caterers & Banquet Hall,098280 14963,https://nicefoodcaterers.com/,https://www.google.com/maps/place/Nice+Food+Caterers+%26+Banquet+Hall/data=!4m7!3m6!1s0x396db34743f05291:0xfb582a2778fd7af2!8m2!3d26.9340634!4d75.73029!16s%2Fg%2F11c6tscw3_!19sChIJkVLwQ0ezbTkR8nr9eCcqWPs?authuser=0&hl=en&rclk=1,4.2,555,Banquet hall,Open 24 hours,,,,Not Called,None,
TIME PASS CAFE,091161 49059,https://timepasscafe.netlify.app/,https://www.google.com/maps/place/TIME+PASS+CAFE/data=!4m7!3m6!1s0x396db35a7c1356f3:0x56d6f7c4dcd92c48!8m2!3d26.9388135!4d75.743362!16s%2Fg%2F11tsjs6qh1!19sChIJ81YTfFqzbTkRSCzZ3MT31lY?authuser=0&hl=en&rclk=1,4.8,616,Cafe,Open,,· Closes 10 pm,,Not Called,None,
Shree Govindam Paradise,063771 63744,https://www.facebook.com/Govindam2018/,https://www.google.com/maps/place/Shree+Govindam+Paradise/data=!4m7!3m6!1s0x396db37c7032e955:0x17e268841685ba62!8m2!3d26.9599826!4d75.7196262!16s%2Fg%2F11h35n_ssg!19sChIJVekycHyzbTkRYrqFFoRo4hc?authuser=0&hl=en&rclk=1,4.6,203,Event venue,Open,,· Closes 8 pm,,Not Called,None,
Drink and Design | Best Bartender | Premium Counters | Bartending Service in Jaipur,,,https://www.google.com/maps/place/Drink+and+Design+%7C+Best+Bartender+%7C+Premium+Counters+%7C+Bartending+Service+in+Jaipur/data=!4m7!3m6!1s0x396c4de64ba2f261:0xedc87efa95a096c6!8m2!3d26.9112474!4d75.6438503!16s%2Fg%2F11xsqcvqzh!19sChIJYfKiS-ZNbDkRxpaglfp-yO0?authuser=0&hl=en&rclk=1,4.9,34,Event planner,Open 24 hours,,,,Not Called,None,
Anandoham Restaurant & Banquet,083060 45417,https://anandohamrestaurant.com/,https://www.google.com/maps/place/Anandoham+Restaurant+%26+Banquet/data=!4m7!3m6!1s0x396db362d5ebe0a1:0x21833b77997cd053!8m2!3d26.9435283!4d75.7488978!16s%2Fg%2F11sfh4lpyz!19sChIJoeDr1WKzbTkRU9B8mXc7gyE?authuser=0&hl=en&rclk=1,4.9,811,Vegetarian,Open,,· Closes 11 pm,,Not Called,None,
Bandhan Paradise,098295 59767,,https://www.google.com/maps/place/Bandhan+Paradise/data=!4m7!3m6!1s0x396db30052e56f2d:0x55b9b27f9b3f4857!8m2!3d26.959049!4d75.7302289!16s%2Fg%2F11m6jycbk5!19sChIJLW_lUgCzbTkRV0g_m3-yuVU?authuser=0&hl=en&rclk=1,5.0,163,Wedding venue,,,,,Not Called,None,
P. R. Farm,099208 82482,,https://www.google.com/maps/place/P.+R.+Farm/data=!4m7!3m6!1s0x396db3b80993d933:0x47f0335b6a6f4ae8!8m2!3d26.9586802!4d75.7186415!16s%2Fg%2F11rtqz8dgm!19sChIJM9mTCbizbTkR6Epvalsz8Ec?authuser=0&hl=en&rclk=1,4.6,47,Banquet hall,Open,,· Closes 10 pm,,Not Called,None,
saini vivha sthal,099283 78230,,https://www.google.com/maps/place/saini+vivha+sthal/data=!4m7!3m6!1s0x396db3149d1110bb:0x4e57ac59ecaa924e!8m2!3d26.9384616!4d75.7428848!16s%2Fg%2F11c6dbsnj0!19sChIJuxARnRSzbTkRTpKq7FmsV04?authuser=0&hl=en&rclk=1,4.3,273,Event venue,Open,,· Closes 5 pm,,Not Called,None,
Balaji Marriage Garden,,,https://www.google.com/maps/place/Balaji+Marriage+Garden/data=!4m7!3m6!1s0x396db2ddf349ec05:0x6b115097a36dc285!8m2!3d26.9660103!4d75.7366991!16s%2Fg%2F11c5qs_jkt!19sChIJBexJ892ybTkRhcJto5dQEWs?authuser=0&hl=en&rclk=1,4.0,78,Event venue,Open,,· Closes 5 pm,,Not Called,None,
Maha laxmi paradise,093145 20794,,https://www.google.com/maps/place/Maha+laxmi+paradise/data=!4m7!3m6!1s0x396c4d33232f1a13:0x9b56b498f780a817!8m2!3d26.9710152!4d75.7129086!16s%2Fg%2F11clvdtn88!19sChIJExovIzNNbDkRF6iA95i0Vps?authuser=0&hl=en&rclk=1,4.3,539,Wedding venue,Open,,· Closes 8 pm,,Not Called,None,
Prabhu Roop Vilas Marriage Garden,,,https://www.google.com/maps/place/Prabhu+Roop+Vilas+Marriage+Garden/data=!4m7!3m6!1s0x396c4cd8591c4633:0xa178a4647f557857!8m2!3d26.9531328!4d75.6994442!16s%2Fg%2F11bxjrxrh3!19sChIJM0YcWdhMbDkRV3hVf2SkeKE?authuser=0&hl=en&rclk=1,4.2,574,Event venue,Open 24 hours,,,,Not Called,None,
Fateh Nivas Marriage Garden,093148 98889,,https://www.google.com/maps/place/Fateh+Nivas+Marriage+Garden/data=!4m7!3m6!1s0x396db30ac862080b:0x2cb479a298aab17e!8m2!3d26.9393847!4d75.7588897!16s%2Fg%2F1s04wqx_m!19sChIJCwhiyAqzbTkRfrGqmKJ5tCw?authuser=0&hl=en&rclk=1,4.2,129,Wedding venue,Open,,· Closes 9 pm,,Not Called,None,
✅𝗝𝗮𝗶 𝗦𝗶𝘆𝗮𝗿𝗮𝗺 𝗠𝗮𝗿𝗿𝗶𝗮𝗴𝗲 𝗚𝗮𝗿𝗱𝗲𝗻 - Banquet Hall/Anniversary Party/Birthday Party/Destination Wedding Venue/Resort in Jhotwara,093525 41403,,https://www.google.com/maps/place/%E2%9C%85%F0%9D%97%9D%F0%9D%97%AE%F0%9D%97%B6+%F0%9D%97%A6%F0%9D%97%B6%F0%9D%98%86%F0%9D%97%AE%F0%9D%97%BF%F0%9D%97%AE%F0%9D%97%BA+%F0%9D%97%A0%F0%9D%97%AE%F0%9D%97%BF%F0%9D%97%BF%F0%9D%97%B6%F0%9D%97%AE%F0%9D%97%B4%F0%9D%97%B2+%F0%9D%97%9A%F0%9D%97%AE%F0%9D%97%BF%F0%9D%97%B1%F0%9D%97%B2%F0%9D%97%BB+-+Banquet+Hall%2FAnniversary+Party%2FBirthday+Party%2FDestination+Wedding+Venue%2FResort+in+Jhotwara/data=!4m7!3m6!1s0x396c4d6bdc17d1a7:0x8f5cff54ae47c5b5!8m2!3d26.9818624!4d75.6864675!16s%2Fg%2F11cjnp05n7!19sChIJp9EX3GtNbDkRtcVHrlT_XI8?authuser=0&hl=en&rclk=1,4.4,490,Wedding venue,Open,,· Closes 10 pm,,Not Called,None,
Shree Rajlaxmi Heavens,096102 24222,"http://shreerajlaxmi.com/,%20shreerajlaxmi.co.in",https://www.google.com/maps/place/Shree+Rajlaxmi+Heaven%27s/data=!4m10!3m9!1s0x396c4d6bd1d09263:0x23f4a2d48d1841a!5m2!4m1!1i2!8m2!3d26.981638!4d75.6873018!16s%2Fg%2F11c1wr5j_c!19sChIJY5LQ0WtNbDkRGoTRSC1KPwI?authuser=0&hl=en&rclk=1,4.5,1436,Wedding venue,,,,,Not Called,None,
Rani Bagh Marriage Garden,098281 59551,,https://www.google.com/maps/place/Rani+Bagh+Marriage+Garden/data=!4m7!3m6!1s0x396db293bc2d3db3:0xc0fe2ceeb7e50287!8m2!3d26.986344!4d75.744547!16s%2Fg%2F1q4kndr2m!19sChIJsz0tvJOybTkRhwLlt-4s_sA?authuser=0&hl=en&rclk=1,4.2,861,Wedding venue,Open 24 hours,,,,Not Called,None,
Bansals Occasion Solution,091665 16601,,https://www.google.com/maps/place/Bansal%27s+Occasion+Solution/data=!4m7!3m6!1s0x396c4d1dc928f6a9:0x47ba5fd6b9f868fb!8m2!3d26.9557699!4d75.6836554!16s%2Fg%2F11f2s0ff89!19sChIJqfYoyR1NbDkR-2j4udZfukc?authuser=0&hl=en&rclk=1,4.9,18,Event planner,Open 24 hours,,,,Not Called,None,
Shubham Marriage Garden,096363 19998,,https://www.google.com/maps/place/Shubham+Marriage+Garden/data=!4m7!3m6!1s0x396c4d2e936606a5:0x8954834a4822319d!8m2!3d26.9629336!4d75.706608!16s%2Fg%2F11d_2k_b97!19sChIJpQZmky5NbDkRnTEiSEqDVIk?authuser=0&hl=en&rclk=1,4.1,241,Banquet hall,Open,,· Closes 8 pm,,Not Called,None,
AV Photography & Events,,,https://www.google.com/maps/place/AV+Photography+%26+Events/data=!4m7!3m6!1s0x396db30002180891:0x44409599e6021a77!8m2!3d26.9428483!4d75.717565!16s%2Fg%2F11zcwy7xj5!19sChIJkQgYAgCzbTkRdxoC5pmVQEQ?authuser=0&hl=en&rclk=1,5.0,4,Wedding planner,Open 24 hours,,,,Not Called,None,
KK EVENTS DJ SOUND,,https://www.instagram.com/official__kush.k?igsh=MWVwYmpkYnZrMzlyaA==,https://www.google.com/maps/place/KK+EVENTS+DJ+SOUND/data=!4m7!3m6!1s0x396db399027d6db3:0x9684f7097e4a4eef!8m2!3d26.9457799!4d75.753615!16s%2Fg%2F11ntdf5zhl!19sChIJs219ApmzbTkR705Kfgn3hJY?authuser=0&hl=en&rclk=1,5.0,7,DJ service,Open 24 hours,,,,Not Called,None,
SG Banquet hall Jaipur,077373 28669,,https://www.google.com/maps/place/SG+Banquet+hall+Jaipur/data=!4m7!3m6!1s0x396db3fa9d201545:0x5c69f15ad9bfe0c5!8m2!3d26.9418714!4d75.7220468!16s%2Fg%2F11ymdkhs_m!19sChIJRRUgnfqzbTkRxeC_2VrxaVw?authuser=0&hl=en&rclk=1,5.0,3,Banquet hall,Open,,· Closes 9:15 pm,,Not Called,None,
Kalyan Farms,073397 46543,,https://www.google.com/maps/place/Kalyan+Farms/data=!4m7!3m6!1s0x396c4d77f6ee45ad:0xd61f935c44fc1abc!8m2!3d26.9372921!4d75.7136067!16s%2Fg%2F11fpnn0h82!19sChIJrUXu9ndNbDkRvBr8RFyTH9Y?authuser=0&hl=en&rclk=1,4.1,69,Banquet hall,,,,,Not Called,None,
Night Out Family Restaurant,097856 43217,,https://www.google.com/maps/place/Night+Out+Family+Restaurant/data=!4m7!3m6!1s0x396db38ba412f613:0x5b7ba0a94543de89!8m2!3d26.96148!4d75.73098!16s%2Fg%2F11mbtj4fqm!19sChIJE_YSpIuzbTkRid5DRamge1s?authuser=0&hl=en&rclk=1,4.7,67,Restaurant,Open 24 hours,,,,Not Called,None,
Pink City Tent And Event Management,098280 39229,,https://www.google.com/maps/place/Pink+City+Tent+And+Event+Management/data=!4m7!3m6!1s0x396db2e24ed4c131:0x7d1dd0f13ee9f9df!8m2!3d26.9619901!4d75.7447847!16s%2Fg%2F11s7r0wjh8!19sChIJMcHUTuKybTkR3_npPvHQHX0?authuser=0&hl=en&rclk=1,5.0,2,Event planner,Open,,· Closes 7 pm,,Not Called,None,
KARNI UDHYAAN MARRIAGE GARDEN,093148 80740,,https://www.google.com/maps/place/KARNI+UDHYAAN+MARRIAGE+GARDEN/data=!4m7!3m6!1s0x396db36d5c7287a1:0x4dfb2355574575fe!8m2!3d26.9358099!4d75.748235!16s%2Fg%2F11g6_2j42y!19sChIJoYdyXG2zbTkR_nVFV1Uj-00?authuser=0&hl=en&rclk=1,4.2,111,Event venue,Open,,· Closes 6 pm,,Not Called,None,
Om Marriage Garden,099298 34685,,https://www.google.com/maps/place/Om+Marriage+Garden/data=!4m7!3m6!1s0x396db2cd749a099d:0x8f0b012723dfc423!8m2!3d26.9696012!4d75.7164775!16s%2Fg%2F1ydpvbbhh!19sChIJnQmadM2ybTkRI8TfIycBC48?authuser=0&hl=en&rclk=1,3.8,59,Wedding venue,Open,,· Closes 9 pm,,Not Called,None,
Paintball lovers Jaipur,095301 63873,https://paintballlovers.in/,https://www.google.com/maps/place/Paintball+lovers+Jaipur/data=!4m7!3m6!1s0x396db314efd6b32f:0x87ae11ca2fa883cf!8m2!3d26.9384506!4d75.7269519!16s%2Fg%2F11fsmbnrlg!19sChIJL7PW7xSzbTkRz4OoL8oRroc?authuser=0&hl=en&rclk=1,4.8,518,Paintball center,Open,,· Closes 10 pm,,Not Called,None,
"Regenta Central, Jaipur",0141 716 5100,https://regentarewards.com/hotel/regenta-central-jaipur,"https://www.google.com/maps/place/Regenta+Central,+Jaipur/data=!4m10!3m9!1s0x396db311fe059979:0x257ba9c7f11115ac!5m2!4m1!1i2!8m2!3d26.9428592!4d75.7488025!16s%2Fg%2F11c3w8c7th!19sChIJeZkF_hGzbTkRrBUR8cepeyU?authuser=0&hl=en&rclk=1",4.0,3423,4-star hotel,,,,,Not Called,None,
Utsav Garden,080588 09541,,https://www.google.com/maps/place/Utsav+Garden/data=!4m7!3m6!1s0x396db2fc9bf203a3:0x793869ad47a90289!8m2!3d26.9658547!4d75.7506325!16s%2Fg%2F12m9jzqgd!19sChIJowPym_yybTkRiQKpR61pOHk?authuser=0&hl=en&rclk=1,4.1,337,Banquet hall,,,,,Not Called,None,
Radha Govind Villas marriage Garden,096944 00551,,https://www.google.com/maps/place/Radha+Govind+Villas+marriage+Garden/data=!4m7!3m6!1s0x396db2fa97bf3551:0x7bbaf4be021f11d2!8m2!3d26.9660193!4d75.7450878!16s%2Fg%2F11gfj54lw5!19sChIJUTW_l_qybTkR0hEfAr70uns?authuser=0&hl=en&rclk=1,4.2,437,Banquet hall,Open 24 hours,,,,Not Called,None,
Shree Rooplaxmis Castle,098290 15292,https://www.instagram.com/shreerooplaxmiscastle?igsh=MWNmaXp3b3R4eDRubg==,https://www.google.com/maps/place/Shree+Rooplaxmi%27s+Castle/data=!4m7!3m6!1s0x396c4d42c9774539:0x32c0f1c60bf15cae!8m2!3d26.977475!4d75.6949954!16s%2Fg%2F11jkcg0d9w!19sChIJOUV3yUJNbDkRrlzxC8bxwDI?authuser=0&hl=en&rclk=1,4.4,1171,Resort hotel,,,,,Not Called,None,
Narayan Palace,,,https://www.google.com/maps/place/Narayan+Palace/data=!4m7!3m6!1s0x396c4d2aa01c96bb:0x70f4c1be7af21ffe!8m2!3d26.9548681!4d75.695668!16s%2Fg%2F11smmdyk5b!19sChIJu5YcoCpNbDkR_h_yer7B9HA?authuser=0&hl=en&rclk=1,4.3,57,Wedding venue,Open 24 hours,,,,Not Called,None,
Janki Paradise Marriage Garden,,,https://www.google.com/maps/place/Janki+Paradise+Marriage+Garden/data=!4m7!3m6!1s0x396db4a3d7c905f5:0xe0742551cf3e5373!8m2!3d26.9065975!4d75.7336652!16s%2Fg%2F11c5_3v66b!19sChIJ9QXJ16O0bTkRc1M-z1EldOA?authuser=0&hl=en&rclk=1,4.2,629,Banquet hall,Open 24 hours,,,,Not Called,None,
Padmini Heritage - A Wedding Destination,070734 17791,https://www.oyorooms.com/224387/,https://www.google.com/maps/place/Padmini+Heritage+-+A+Wedding+Destination/data=!4m10!3m9!1s0x396db36a97b563ad:0xe51f671ed383c0f4!5m2!4m1!1i2!8m2!3d26.9344803!4d75.7380704!16s%2Fg%2F11bt_gnvqh!19sChIJrWO1l2qzbTkR9MCD0x5nH-U?authuser=0&hl=en&rclk=1,4.2,394,Group accommodation,,,,,Not Called,None,
Rukma marriage Garden,077422 07355,,https://www.google.com/maps/place/Rukma+marriage+Garden/data=!4m7!3m6!1s0x396db318bb9c3f97:0x6a5596eeab51b193!8m2!3d26.9460243!4d75.7568771!16s%2Fg%2F11h8gpm_t7!19sChIJlz-cuxizbTkRk7FRq-6WVWo?authuser=0&hl=en&rclk=1,3.9,71,Wedding venue,,,,,Not Called,None,
VIBHA PALACE,090017 94070,,https://www.google.com/maps/place/VIBHA+PALACE/data=!4m10!3m9!1s0x396db3093b10f83f:0xa52860fb9ac8a616!5m2!4m1!1i2!8m2!3d26.9340221!4d75.7400853!16s%2Fg%2F11shcyvgkq!19sChIJP_gQOwmzbTkRFqbImvtgKKU?authuser=0&hl=en&rclk=1,4.6,105,Hotel,,,,,Not Called,None,
